id	abbrev	charge	formula	mass	name	deltaG
cpd03583_c0	cpd03583_c0	-2	C6H11O9P	0	D-arabino-6-Phospho-hex-3-ulose_c0	-429.92
cpd15695_c0	cpd15695_c0	0	C39H78NO8P	0	Diisoheptadecanoylphosphatidylethanolamine_c0	-341.61
cpd11590_e0	cpd11590_e0	-1	C8H15N2O3S	0	met-L-ala-L_e0	-98.39
cpd00127_c0	cpd00127_c0	0	C6H6O	0	Phenol_c0	-9.9
cpd03047_c0	cpd03047_c0	-1	C26H44NO7S	0	Taurocholate_c0	-235.603
cpd11581_e0	cpd11581_e0	0	C6H11N3O4	0	gly-asn-L_e0	-153.89
cpd11581_c0	cpd11581_c0	0	C6H11N3O4	0	gly-asn-L_c0	-153.89
cpd11504_c0	cpd11504_c0	-1	C22H39N2O9PRS	0	8-methyl-3-oxo-decanoyl-ACP_c0	10000000
cpd11505_c0	cpd11505_c0	-1	C22H41N2O9PRS	0	8-methyl-3-hydroxy-decanoyl-ACP_c0	10000000
cpd11496_c0	cpd11496_c0	-1	C18H31N2O9PRS	0	4-methyl-3-oxo-hexanoyl-ACP_c0	10000000
cpd11497_c0	cpd11497_c0	-1	C18H33N2O9PRS	0	4-methyl-3-hydroxy-hexanoyl-ACP_c0	10000000
cpd02655_c0	cpd02655_c0	-2	C31H41N6O16P	0	5,10-Methenyltetrahydromethanopterin_c0	-529.04
cpd00673_c0	cpd00673_c0	0	C5H8N2O2	0	Dihydrothymine_c0	-72.07
cpd03034_c0	cpd03034_c0	-1	C5H9N2O3	0	3-Ureidoisobutyrate_c0	-124.51
cpd03306_c0	cpd03306_c0	0	C8H10O4	0	3,4-Dihydroxyphenylethyleneglycol_c0	-123.66
cpd03307_c0	cpd03307_c0	0	C8H8O4	0	3,4-Dihydroxymandelaldehyde_c0	-114.18
cpd11584_e0	cpd11584_e0	0	C9H14N4O3	0	Ala-His_e0	-76.4
cpd08368_c0	cpd08368_c0	-8	C42H36CoN4O16	0	Cobalt-precorrin 2_c0	10000000
cpd15677_c0	cpd15677_c0	-1	C37H72O8P	0	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0	-358.6
cpd01877_c0	cpd01877_c0	0	C5H5NO2	0	3,4-Dihydroxypyridine_c0	-32
cpd02715_c0	cpd02715_c0	-1	C8H9N2O4	0	3-(3,4-Dihydroxypyridin-1-yl)-L-alanine_c0	-87.92
cpd15718_c0	cpd15718_c0	-2	C34H66O13P2	0	Diisotetradecanoylphosphatidylglycerophosphate_c0	-635.5
cpd00145_c0	cpd00145_c0	-1	C3H3O4	0	Hydroxypyruvate_c0	-148.92
cpd00820_c0	cpd00820_c0	0	C6H10O6	0	L-Galactono-1,4-lactone_c0	-215.78
cpd00059_c0	cpd00059_c0	-1	C6H7O6	0	L-Ascorbate_c0	-194.91
cpd00115_c0	cpd00115_c0	-3	C10H13N5O12P3	0	dATP_c0	-634.01
cpd15542_c0	cpd15542_c0	-2	C30H58O13P2	0	Phosphatidylglycerophosphate didodecanoyl_c0	-638.36
cpd02616_c0	cpd02616_c0	-1	C16H26N3O14P2	0	dTDP-4-amino-4,6-dideoxy-D-glucose_c0	-651.64
cpd08707_c0	cpd08707_c0	-2	C16H22N2O14P2	0	dTDP-3-oxo-4,6-dideoxy-D-glucose_c0	-640.49
cpd00298_c0	cpd00298_c0	-2	C10H13N2O8P	0	dTMP_c0	-358.34
cpd11508_c0	cpd11508_c0	-1	C24H43N2O9PRS	0	10-methyl-3-oxo-dodecanoyl-ACP_c0	10000000
cpd11509_c0	cpd11509_c0	-1	C24H45N2O9PRS	0	10-methyl-3-hydroxy-dodecanoyl-ACP_c0	10000000
cpd15522_c0	cpd15522_c0	-1	C31H60O8P	0	1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0	-364.7
