Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
810;FLUX;rxn01603_c0;rxn01603_c0;cpd00002_c0 + cpd00023_c0 + cpd00683_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00330_c0;1000;0;0.00471748;0.000471748
811;FLUX;rxn05360_c0;rxn05360_c0;cpd00067_c0 + cpd00005_c0 + cpd11496_c0 => cpd00006_c0 + cpd11497_c0;1000;0;0.0432595;0.00432595
812;FLUX;rxn10484_c0;rxn10484_c0;2 cpd00067_c0 + cpd00013_c0 + cpd00005_c0 + cpd02465_c0 => cpd00006_c0 + cpd00516_c0;1000;0;0.157656;0.0157656
813;FLUX;rxn05365_c0;rxn05365_c0;cpd11501_c0 => cpd00001_c0 + cpd11502_c0;1000;0;0.0432595;0.00432595
814;FLUX;rxn05392_c0;rxn05392_c0;cpd11528_c0 + cpd11492_c0 => cpd00011_c0 + cpd11493_c0 + cpd11529_c0;1000;0;0.0432595;0.00432595
815;FLUX;rxn05231_c0;rxn05231_c0;cpd00008_c0 + cpd11421_c0 => cpd00001_c0 + cpd00177_c0 + cpd11420_c0;1000;0;0.00800712;0.000800712
816;FLUX;rxn05401_c0;rxn05401_c0;cpd00067_c0 + cpd00005_c0 + cpd11537_c0 => cpd00006_c0 + cpd11538_c0;1000;0;0.0432595;0.00432595
817;FLUX;rxn08954_c0;rxn08954_c0;cpd02546_c0 + cpd15550_c0 => cpd00067_c0 + cpd00046_c0 + cpd15492_c0;1000;0;0.0127012;0.00127012
818;FLUX;rxn03395_c0;rxn03395_c0;cpd00017_c0 + cpd03445_c0 => cpd00067_c0 + cpd00019_c0 + cpd03446_c0;1000;0;0.00157249;0.000157249
819;FLUX;rxn02000_c0;rxn02000_c0;cpd00521_c0 => cpd00522_c0;1000;0;0.0127012;0.00127012
820;FLUX;rxn02331_c0;rxn02331_c0;cpd00009_c0 + cpd02730_c0 <= cpd00001_c0 + cpd00061_c0 + cpd00817_c0;0;-1000;-0.00381037;-0.0381037
821;FLUX;rxn05384_c0;rxn05384_c0;cpd11520_c0 + cpd11492_c0 => cpd00011_c0 + cpd11493_c0 + cpd11521_c0;1000;0;0.0432595;0.00432595
822;FLUX;rxn05402_c0;rxn05402_c0;cpd11538_c0 => cpd00001_c0 + cpd11539_c0;1000;0;0.0432595;0.00432595
823;FLUX;rxn03408_c0;rxn03408_c0;cpd00037_c0 + cpd03494_c0 => cpd00014_c0 + cpd03495_c0;1000;0;0.0127012;0.00127012
824;FLUX;rxn02889_c0;rxn02889_c0;cpd00002_c0 + cpd00242_c0 + cpd01966_c0 <= cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02068_c0;0;-1000;-0.00432595;-0.0432595
825;FLUX;rxn06723_c0;rxn06723_c0;cpd11493_c0 + cpd02835_c0 <= cpd11484_c0 + cpd03584_c0;0;-1000;-0.00254025;-0.0254025
826;FLUX;rxn02934_c0;rxn02934_c0;cpd02691_c0 => cpd00001_c0 + cpd02125_c0;1000;0;0.0432595;0.00432595
827;FLUX;rxn01520_c0;rxn01520_c0;cpd00125_c0 + cpd00299_c0 => cpd00298_c0 + cpd00330_c0;1000;0;0.00800712;0.000800712
828;FLUX;rxn05893_c0;rxn05893_c0;2 cpd00001_c0 + cpd00013_c0 + 6 cpd11621_c0 => 8 cpd00067_c0 + cpd00075_c0 + 6 cpd11620_c0;1000;0;0.304488;0.0264289
829;FLUX;rxn10473_c0;rxn10473_c0;cpd00099_c0 <= cpd00099_e0[e];0;-1000;-0.000157249;-0.00157249
830;FLUX;rxn02200_c0;rxn02200_c0;cpd00954_c0 + cpd00443_c0 => cpd00001_c0 + cpd00683_c0;1000;0;0.00471748;0.000471748
831;FLUX;rxn00299_c0;rxn00299_c0;cpd00001_c0 + cpd00038_c0 => cpd00067_c0 + cpd00047_c0 + cpd02978_c0;1000;0;0.00471748;0.000471748
832;FLUX;rxn05744_c0;rxn05744_c0;17 cpd00067_c0 + cpd00022_c0 + 12 cpd00005_c0 + 6 cpd00070_c0 => 7 cpd00010_c0 + 5 cpd00001_c0 + 6 cpd00011_c0 + 12 cpd00006_c0 + cpd03847_c0;1000;0;0.0254025;0.00254025
833;FLUX;rxn05405_c0;rxn05405_c0;cpd00067_c0 + cpd00005_c0 + cpd11541_c0 => cpd00006_c0 + cpd11542_c0;1000;0;0.0432595;0.00432595
834;FLUX;rxn00440_c0;rxn00440_c0;cpd00002_c0 + cpd00305_c0 => cpd00067_c0 + cpd00018_c0 + cpd00056_c0;1000;0;0.00157249;0.000157249
835;FLUX;rxn05397_c0;rxn05397_c0;cpd00067_c0 + cpd00005_c0 + cpd11533_c0 => cpd00006_c0 + cpd11534_c0;1000;0;0.0432595;0.00432595
836;FLUX;rxn00676_c0;rxn00676_c0;cpd00022_c0 + cpd00086_c0 => cpd00010_c0 + cpd02124_c0;1000;0;0.0432595;0.00432595
837;FLUX;rxn00851_c0;rxn00851_c0;cpd00002_c0 + 2 cpd00117_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00731_c0;1000;0;0.0127012;0.00127012
838;FLUX;rxn05618_c0;rxn05618_c0;cpd00067_e0[e] + cpd00030_e0[e] => cpd00067_c0 + cpd00030_c0;1000;0;0.00157249;0.000157249
839;FLUX;rxn05406_c0;rxn05406_c0;cpd11542_c0 => cpd00001_c0 + cpd11543_c0;1000;0;0.0432595;0.00432595
840;FLUX;rxn05367_c0;rxn05367_c0;cpd11503_c0 + cpd11492_c0 => cpd00011_c0 + cpd11493_c0 + cpd11504_c0;1000;0;0.0432595;0.00432595
841;FLUX;rxn08711_c0;rxn08711_c0;cpd03831_c0 + cpd15485_c0 => cpd00008_c0 + cpd15484_c0;1000;0;0.0127012;0.00127012
842;FLUX;rxn03536_c0;rxn03536_c0;cpd00002_c0 + cpd03918_c0 => cpd00067_c0 + cpd00008_c0 + cpd03919_c0;1000;0;0.00157249;0.000157249
843;FLUX;rxn08688_c0;rxn08688_c0;2 cpd00007_c0 + cpd00239_c0 <= cpd00067_c0 + cpd00048_c0;0;-1000;-0.0111434;-0.111434
844;FLUX;rxn11946_c0;rxn11946_c0;cpd00017_c0 + cpd03449_c0 => cpd00067_c0 + cpd15560_c0 + cpd00019_c0;1000;0;0.00157249;0.000157249
845;FLUX;rxn02155_c0;rxn02155_c0;cpd00002_c0 + cpd00873_c0 => cpd00012_c0 + cpd00638_c0;1000;0;0.00314498;0.000314498
846;FLUX;rxn01187_c0;rxn01187_c0;cpd00009_c0 + cpd00198_c0 => cpd00001_c0 + cpd00102_c0 + cpd00196_c0;1000;0;2.625;0.238752
847;FLUX;rxn02832_c0;rxn02832_c0;cpd00001_c0 + cpd01772_c0 <= cpd03451_c0;0;-1000;-0.000314498;-0.00314498
848;FLUX;rxn10205_c0;rxn10205_c0;cpd00080_c0 + cpd11432_c0 => cpd00010_c0 + cpd15671_c0;1000;0;0.0216298;0.00216298
849;FLUX;rxn02287_c0;rxn02287_c0;2 cpd00017_c0 + cpd00774_c0 => cpd00067_c0 + 2 cpd00019_c0 + cpd01620_c0;1000;0;0.00157249;0.000157249
850;FLUX;rxn05399_c0;rxn05399_c0;cpd00067_c0 + cpd00005_c0 + cpd11535_c0 => cpd00006_c0 + cpd11536_c0;1000;0;0.0432595;0.00432595
851;FLUX;rxn02831_c0;rxn02831_c0;cpd00002_c0 + cpd00010_c0 + cpd01772_c0 => cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd02021_c0;1000;0;0.00314498;0.000314498
852;FLUX;rxn01964_c0;rxn01964_c0;cpd00054_c0 + cpd02210_c0 => cpd00001_c0 + cpd00102_c0 + cpd00065_c0;1000;0;0.00755587;0.000755587
853;FLUX;rxn05441_c0;rxn05441_c0;cpd00067_c0 + cpd00004_c0 + cpd11531_c0 => cpd00003_c0 + cpd11532_c0;1000;0;0.0432595;0.00432595
854;FLUX;rxn05362_c0;rxn05362_c0;cpd00067_c0 + cpd00005_c0 + cpd11498_c0 => cpd00006_c0 + cpd11499_c0;1000;0;0.0432595;0.00432595
855;FLUX;rxn10259_c0;rxn10259_c0;cpd00080_c0 + cpd15683_c0 => cpd00046_c0 + cpd15716_c0;1000;0;0.0162223;0.00162223
856;FLUX;rxn05651_c0;rxn05651_c0;cpd00067_e0[e] + cpd00048_e0[e] => cpd00067_c0 + cpd00048_c0;1000;0;0.113007;0.0113007
857;FLUX;rxn02175_c0;rxn02175_c0;cpd00002_c0 + cpd00834_c0 => cpd00012_c0 + cpd00655_c0;1000;0;0.00157249;0.000157249
858;FLUX;rxn05375_c0;rxn05375_c0;cpd11492_c0 + cpd11511_c0 => cpd00011_c0 + cpd11493_c0 + cpd11512_c0;1000;0;0.0432595;0.00432595
859;FLUX;bio1;bio1;40.1102 cpd00002_c0 + 0.50987 cpd00033_c0 + 0.00309647 cpd00042_c0 + 0.00309647 cpd00017_c0 + 0.127801 cpd00060_c0 + 0.179456 cpd00054_c0 + 0.00309647 cpd00010_c0 + 35.5403 cpd00001_c0 + 0.285438 cpd00039_c0 + cpd17042_c0 + 0.200831 cpd00041_c0 + 0.0162739 cpd00356_c0 + 0.00309647 cpd00003_c0 + 0.219088 cpd00023_c0 + 0.00309647 cpd11493_c0 + 0.00309647 cpd00006_c0 + 0.00309647 cpd00345_c0 + 0.0157672 cpd00115_c0 + 0.154519 cpd00066_c0 + 0.427934 cpd00035_c0 + 0.010648 cpd15533_c0 + 0.00309647 cpd00087_c0 + 0.246697 cpd00051_c0 + 0.0157672 cpd00357_c0 + 0.184355 cpd00129_c0 + 0.135407 cpd00038_c0 + 0.120677 cpd00069_c0 + 0.00309647 cpd15560_c0 + 0.219088 cpd00053_c0 + 0.241799 cpd00322_c0 + 0.211073 cpd00161_c0 + 0.0908319 cpd00062_c0 + 0.0761465 cpd00084_c0 + 0.0472019 cpd00065_c0 + 0.375389 cpd00107_c0 + 0.0162739 cpd00241_c0 + cpd17041_c0 + 0.010648 cpd15540_c0 + 0.010648 cpd15722_c0 + 0.00309647 cpd00254_c0 + 0.00309647 cpd00099_c0 + 0.010648 cpd15723_c0 + 0.00309647 cpd00016_c0 + 0.0841036 cpd00052_c0 + 0.00309647 cpd00166_c0 + 0.00309647 cpd10516_c0 + 0.00309647 cpd00118_c0 + 0.0792636 cpd00119_c0 + 0.352233 cpd00156_c0 + 0.00309647 cpd15500_c0 + 0.010648 cpd15696_c0 + 0.010648 cpd15695_c0 + 0.200831 cpd00132_c0 + 0.00309647 cpd00058_c0 + 0.00309647 cpd00264_c0 + 0.010648 cpd15794_c0 + 0.00309647 cpd00015_c0 + 0.00309647 cpd00201_c0 + cpd17043_c0 + 0.010648 cpd15795_c0 + 0.00309647 cpd00034_c0 + 0.00309647 cpd00149_c0 + 0.0250106 cpd15665_c0 + 0.0250106 cpd02229_c0 + 0.00309647 cpd00557_c0 + 0.00309647 cpd10515_c0 + 0.00309647 cpd00220_c0 + 0.0250106 cpd15432_c0 + 0.00309647 cpd15352_c0 + 0.00309647 cpd00063_c0 + 0.00309647 cpd00205_c0 + 0.00309647 cpd00028_c0 + 0.010648 cpd15793_c0 + 0.00309647 cpd00056_c0 + 0.00309647 cpd00030_c0 + 0.00309647 cpd00048_c0 => 40 cpd00067_c0 + 39.9969 cpd00009_c0 + 40 cpd00008_c0 + 0.4846 cpd00012_c0 + 0.00309647 cpd01997_c0 + 0.00309647 cpd12370_c0 + 0.00309647 cpd03422_c0 + 0.0250106 cpd15666_c0 + cpd11416_c0;1000;0;0.507834;0.0507834
860;FLUX;bio1_cpd00166_c0;bio1;0.0001 cpd01997_c0 + 0.0001 cpd03422_c0 => 0.0001 cpd00166_c0;1000;0;1000;0
861;FLUX;bio1_cpd00017_c0;bio1; => 0.0001 cpd00017_c0;1000;0;1000;0
862;FLUX;bio1_cpd00345_c0;bio1; => 0.0001 cpd00345_c0;1000;0;1000;0
863;FLUX;bio1_cpd00557_c0;bio1; => 0.0001 cpd00557_c0;1000;0;1000;0
864;FLUX;bio1_cpd15665_c0;bio1;0.0001 cpd15666_c0 => 0.0001 cpd15665_c0;1000;0;1000;0
865;FLUX;bio1_cpd17042_c0;bio1; => 0.0001 cpd17042_c0;1000;0;1000;0
866;FLUX;bio1_cpd02229_c0;bio1; => 0.0001 cpd02229_c0;1000;0;1000;0
867;FLUX;bio1_cpd00054_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00054_c0;1000;0;1000;0
868;FLUX;bio1_cpd15695_c0;bio1; => 0.0001 cpd15695_c0;1000;0;1000;0
869;FLUX;bio1_cpd00322_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00322_c0;1000;0;1000;0
870;FLUX;bio1_cpd00087_c0;bio1; => 0.0001 cpd00087_c0;1000;0;1000;0
871;FLUX;bio1_cpd15795_c0;bio1; => 0.0001 cpd15795_c0;1000;0;1000;0
872;FLUX;bio1_cpd15560_c0;bio1; => 0.0001 cpd15560_c0;1000;0;1000;0
873;FLUX;bio1_cpd15540_c0;bio1; => 0.0001 cpd15540_c0;1000;0;1000;0
874;FLUX;bio1_cpd00053_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00053_c0;1000;0;1000;0
875;FLUX;bio1_cpd15696_c0;bio1; => 0.0001 cpd15696_c0;1000;0;1000;0
876;FLUX;bio1_cpd00241_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00241_c0;1000;0;1000;0
877;FLUX;bio1_cpd00038_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00038_c0;1000;0;1000;0
878;FLUX;bio1_cpd00161_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00161_c0;1000;0;1000;0
879;FLUX;bio1_cpd00063_c0;bio1; => 0.0001 cpd00063_c0;1000;0;1000;0
880;FLUX;bio1_cpd00023_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00023_c0;1000;0;1000;0
881;FLUX;bio1_cpd00048_c0;bio1; => 0.0001 cpd00048_c0;1000;0;1000;0
882;FLUX;bio1_cpd00030_c0;bio1; => 0.0001 cpd00030_c0;1000;0;1000;0
883;FLUX;bio1_cpd00016_c0;bio1; => 0.0001 cpd00016_c0;1000;0;1000;0
884;FLUX;bio1_cpd00062_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00062_c0;1000;0;1000;0
885;FLUX;bio1_cpd00052_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00052_c0;1000;0;1000;0
886;FLUX;bio1_cpd00066_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00066_c0;1000;0;1000;0
887;FLUX;bio1_cpd00099_c0;bio1; => 0.0001 cpd00099_c0;1000;0;1000;0
888;FLUX;bio1_cpd00149_c0;bio1; => 0.0001 cpd00149_c0;1000;0;1000;0
889;FLUX;bio1_cpd00119_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00119_c0;1000;0;1000;0
890;FLUX;bio1_cpd00034_c0;bio1; => 0.0001 cpd00034_c0;1000;0;1000;0
891;FLUX;bio1_cpd00039_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00039_c0;1000;0;1000;0
892;FLUX;bio1_cpd00010_c0;bio1; => 0.0001 cpd00010_c0;1000;0;1000;0
893;FLUX;bio1_cpd00220_c0;bio1; => 0.0001 cpd00220_c0;1000;0;1000;0
894;FLUX;bio1_cpd10516_c0;bio1; => 0.0001 cpd10516_c0;1000;0;1000;0
895;FLUX;bio1_cpd00028_c0;bio1; => 0.0001 cpd00028_c0;1000;0;1000;0
896;FLUX;bio1_cpd00015_c0;bio1; => 0.0001 cpd00015_c0;1000;0;1000;0
897;FLUX;bio1_cpd00084_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00084_c0;1000;0;1000;0
898;FLUX;bio1_cpd15352_c0;bio1; => 0.0001 cpd15352_c0;1000;0;1000;0
899;FLUX;bio1_cpd00042_c0;bio1; => 0.0001 cpd00042_c0;1000;0;1000;0
900;FLUX;bio1_cpd15432_c0;bio1; => 0.0001 cpd15432_c0;1000;0;1000;0
901;FLUX;bio1_cpd00058_c0;bio1; => 0.0001 cpd00058_c0;1000;0;1000;0
902;FLUX;bio1_cpd15722_c0;bio1; => 0.0001 cpd15722_c0;1000;0;1000;0
903;FLUX;bio1_cpd15500_c0;bio1; => 0.0001 cpd15500_c0;1000;0;1000;0
904;FLUX;bio1_cpd00132_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00132_c0;1000;0;1000;0
905;FLUX;bio1_cpd00035_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00035_c0;1000;0;1000;0
906;FLUX;bio1_cpd00156_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00156_c0;1000;0;1000;0
907;FLUX;bio1_cpd15794_c0;bio1; => 0.0001 cpd15794_c0;1000;0;1000;0
908;FLUX;bio1_cpd00115_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00115_c0;1000;0;1000;0
909;FLUX;bio1_cpd00107_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00107_c0;1000;0;1000;0
910;FLUX;bio1_cpd00069_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00069_c0;1000;0;1000;0
911;FLUX;bio1_cpd00056_c0;bio1; => 0.0001 cpd00056_c0;1000;0;1000;0
912;FLUX;bio1_cpd11493_c0;bio1;0.0001 cpd12370_c0 => 0.0001 cpd11493_c0;1000;0;1000;0
913;FLUX;bio1_cpd15723_c0;bio1; => 0.0001 cpd15723_c0;1000;0;1000;0
914;FLUX;bio1_cpd00356_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00356_c0;1000;0;1000;0
915;FLUX;bio1_cpd00201_c0;bio1; => 0.0001 cpd00201_c0;1000;0;1000;0
916;FLUX;bio1_cpd00254_c0;bio1; => 0.0001 cpd00254_c0;1000;0;1000;0
917;FLUX;bio1_cpd00205_c0;bio1; => 0.0001 cpd00205_c0;1000;0;1000;0
918;FLUX;bio1_cpd00118_c0;bio1; => 0.0001 cpd00118_c0;1000;0;1000;0
919;FLUX;bio1_cpd00002_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00002_c0;1000;0;1000;0
920;FLUX;bio1_cpd00264_c0;bio1; => 0.0001 cpd00264_c0;1000;0;1000;0
921;FLUX;bio1_cpd00003_c0;bio1; => 0.0001 cpd00003_c0;1000;0;1000;0
922;FLUX;bio1_cpd15533_c0;bio1; => 0.0001 cpd15533_c0;1000;0;1000;0
923;FLUX;bio1_cpd00129_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00129_c0;1000;0;1000;0
924;FLUX;bio1_cpd00041_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00041_c0;1000;0;1000;0
925;FLUX;bio1_cpd00001_c0;bio1; => 0.0001 cpd00001_c0;1000;0;1000;0
926;FLUX;bio1_cpd00033_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00033_c0;1000;0;1000;0
927;FLUX;bio1_cpd00065_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00065_c0;1000;0;1000;0
928;FLUX;bio1_cpd17043_c0;bio1; => 0.0001 cpd17043_c0;1000;0;1000;0
929;FLUX;bio1_cpd00006_c0;bio1; => 0.0001 cpd00006_c0;1000;0;1000;0
930;FLUX;bio1_cpd00051_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00051_c0;1000;0;1000;0
931;FLUX;bio1_cpd17041_c0;bio1; => 0.0001 cpd17041_c0;1000;0;1000;0
932;FLUX;bio1_cpd00357_c0;bio1;0.0001 cpd00012_c0 => 0.0001 cpd00357_c0;1000;0;1000;0
933;FLUX;bio1_cpd00060_c0;bio1;0.0001 cpd00001_c0 => 0.0001 cpd00060_c0;1000;0;1000;0
934;FLUX;bio1_cpd10515_c0;bio1; => 0.0001 cpd10515_c0;1000;0;1000;0
935;FLUX;bio1_cpd15793_c0;bio1; => 0.0001 cpd15793_c0;1000;0;1000;0
936;FORWARD_DRAIN_FLUX;cpd00075_e0;cpd00075_e0;extracellular;0;0;0;0
937;REVERSE_DRAIN_FLUX;cpd00075_e0;cpd00075_e0;extracellular;1000;0;0.304488;0
938;FORWARD_DRAIN_FLUX;cpd00067_e0;cpd00067_e0;extracellular;100;0;99.4379;0
939;REVERSE_DRAIN_FLUX;cpd00067_e0;cpd00067_e0;extracellular;100;0;100;0.562094
940;FORWARD_DRAIN_FLUX;cpd00001_e0;cpd00001_e0;extracellular;100;0;98.6443;0
941;REVERSE_DRAIN_FLUX;cpd00001_e0;cpd00001_e0;extracellular;100;0;100;1.35569
942;FORWARD_DRAIN_FLUX;cpd00013_e0;cpd00013_e0;extracellular;100;0;100;0.513599
943;REVERSE_DRAIN_FLUX;cpd00013_e0;cpd00013_e0;extracellular;100;0;99.4864;0
944;FORWARD_DRAIN_FLUX;cpd00164_e0;cpd00164_e0;extracellular;0;0;0;0
945;REVERSE_DRAIN_FLUX;cpd00164_e0;cpd00164_e0;extracellular;1000;0;0;0
946;FORWARD_DRAIN_FLUX;cpd00309_e0;cpd00309_e0;extracellular;0;0;0;0
947;REVERSE_DRAIN_FLUX;cpd00309_e0;cpd00309_e0;extracellular;1000;0;0.00319723;0
948;FORWARD_DRAIN_FLUX;cpd00280_e0;cpd00280_e0;extracellular;0;0;0;0
949;REVERSE_DRAIN_FLUX;cpd00280_e0;cpd00280_e0;extracellular;1000;0;0;0
950;FORWARD_DRAIN_FLUX;cpd00653_e0;cpd00653_e0;extracellular;0;0;0;0
951;REVERSE_DRAIN_FLUX;cpd00653_e0;cpd00653_e0;extracellular;1000;0;0;0
952;FORWARD_DRAIN_FLUX;cpd00254_e0;cpd00254_e0;extracellular;100;0;100;0.000157249
953;REVERSE_DRAIN_FLUX;cpd00254_e0;cpd00254_e0;extracellular;100;0;99.9998;0
954;FORWARD_DRAIN_FLUX;cpd00159_e0;cpd00159_e0;extracellular;0;0;0;0
955;REVERSE_DRAIN_FLUX;cpd00159_e0;cpd00159_e0;extracellular;1000;0;2.98428;0.298299
956;FORWARD_DRAIN_FLUX;cpd10516_e0;cpd10516_e0;extracellular;100;0;100;0.000628997
957;REVERSE_DRAIN_FLUX;cpd10516_e0;cpd10516_e0;extracellular;100;0;99.9994;0
958;FORWARD_DRAIN_FLUX;cpd00209_e0;cpd00209_e0;extracellular;0;0;0;0
959;REVERSE_DRAIN_FLUX;cpd00209_e0;cpd00209_e0;extracellular;1000;0;0.265617;0
960;FORWARD_DRAIN_FLUX;cpd00007_e0;cpd00007_e0;extracellular;10;0;10;0
961;REVERSE_DRAIN_FLUX;cpd00007_e0;cpd00007_e0;extracellular;100;0;10.4923;0.0475787
962;FORWARD_DRAIN_FLUX;cpd00092_e0;cpd00092_e0;extracellular;0;0;0;0
963;REVERSE_DRAIN_FLUX;cpd00092_e0;cpd00092_e0;extracellular;1000;0;0.26257;0.0259539
964;FORWARD_DRAIN_FLUX;cpd00208_e0;cpd00208_e0;extracellular;0;0;0;0
965;REVERSE_DRAIN_FLUX;cpd00208_e0;cpd00208_e0;extracellular;1000;0;0;0
966;FORWARD_DRAIN_FLUX;cpd00011_e0;cpd00011_e0;extracellular;0;0;0;0
967;REVERSE_DRAIN_FLUX;cpd00011_e0;cpd00011_e0;extracellular;1000;0;0.0191956;0
968;FORWARD_DRAIN_FLUX;cpd00058_e0;cpd00058_e0;extracellular;100;0;100;0.000157249
969;REVERSE_DRAIN_FLUX;cpd00058_e0;cpd00058_e0;extracellular;100;0;99.9998;0
970;FORWARD_DRAIN_FLUX;cpd00034_e0;cpd00034_e0;extracellular;100;0;100;0.000157249
971;REVERSE_DRAIN_FLUX;cpd00034_e0;cpd00034_e0;extracellular;100;0;99.9998;0
972;FORWARD_DRAIN_FLUX;cpd00149_e0;cpd00149_e0;extracellular;100;0;100;0.000157249
973;REVERSE_DRAIN_FLUX;cpd00149_e0;cpd00149_e0;extracellular;100;0;99.9998;0
974;FORWARD_DRAIN_FLUX;cpd00027_e0;cpd00027_e0;extracellular;5;0;5;0.5
975;REVERSE_DRAIN_FLUX;cpd00027_e0;cpd00027_e0;extracellular;100;0;4.5;0
976;FORWARD_DRAIN_FLUX;cpd00009_e0;cpd00009_e0;extracellular;100;0;100;0.0412353
977;REVERSE_DRAIN_FLUX;cpd00009_e0;cpd00009_e0;extracellular;100;0;99.9588;0
978;FORWARD_DRAIN_FLUX;cpd00063_e0;cpd00063_e0;extracellular;100;0;100;0.000157249
979;REVERSE_DRAIN_FLUX;cpd00063_e0;cpd00063_e0;extracellular;100;0;99.9998;0
980;FORWARD_DRAIN_FLUX;cpd00205_e0;cpd00205_e0;extracellular;100;0;100;0.000157249
981;REVERSE_DRAIN_FLUX;cpd00205_e0;cpd00205_e0;extracellular;100;0;99.9998;0
982;FORWARD_DRAIN_FLUX;cpd00099_e0;cpd00099_e0;extracellular;100;0;100;0.000157249
983;REVERSE_DRAIN_FLUX;cpd00099_e0;cpd00099_e0;extracellular;100;0;99.9998;0
984;FORWARD_DRAIN_FLUX;cpd00030_e0;cpd00030_e0;extracellular;100;0;100;0.000157249
985;REVERSE_DRAIN_FLUX;cpd00030_e0;cpd00030_e0;extracellular;100;0;99.9998;0
986;FORWARD_DRAIN_FLUX;cpd00048_e0;cpd00048_e0;extracellular;100;0;100;0.0113007
987;REVERSE_DRAIN_FLUX;cpd00048_e0;cpd00048_e0;extracellular;100;0;99.9887;0
988;FORWARD_DRAIN_FLUX;cpd11416_c0;cpd11416_c0;cytosol;0;0;0;0
989;REVERSE_DRAIN_FLUX;cpd11416_c0;cpd11416_c0;cytosol;10000;0;0.507834;0.0507834
Constraint index;Constraint type;Constaint ID;Constraint name;Constraint data;Equality type;RHS
1;Biomass component reaction constraint;none;none;2;0
2;Biomass component reaction constraint;none;none;2;0
3;Biomass component reaction constraint;none;none;2;0
4;Biomass component reaction constraint;none;none;2;0
5;Biomass component reaction constraint;none;none;2;0
6;Biomass component reaction constraint;none;none;2;0
7;Biomass component reaction constraint;none;none;2;0
8;Biomass component reaction constraint;none;none;2;0
9;Biomass component reaction constraint;none;none;2;0
10;Biomass component reaction constraint;none;none;2;0
11;Biomass component reaction constraint;none;none;2;0
12;Biomass component reaction constraint;none;none;2;0
13;Biomass component reaction constraint;none;none;2;0
14;Biomass component reaction constraint;none;none;2;0
15;Biomass component reaction constraint;none;none;2;0
16;Biomass component reaction constraint;none;none;2;0
17;Biomass component reaction constraint;none;none;2;0
18;Biomass component reaction constraint;none;none;2;0
19;Biomass component reaction constraint;none;none;2;0
20;Biomass component reaction constraint;none;none;2;0
21;Biomass component reaction constraint;none;none;2;0
22;Biomass component reaction constraint;none;none;2;0
23;Biomass component reaction constraint;none;none;2;0
24;Biomass component reaction constraint;none;none;2;0
25;Biomass component reaction constraint;none;none;2;0
26;Biomass component reaction constraint;none;none;2;0
27;Biomass component reaction constraint;none;none;2;0
28;Biomass component reaction constraint;none;none;2;0
29;Biomass component reaction constraint;none;none;2;0
30;Biomass component reaction constraint;none;none;2;0
31;Biomass component reaction constraint;none;none;2;0
32;Biomass component reaction constraint;none;none;2;0
33;Biomass component reaction constraint;none;none;2;0
34;Biomass component reaction constraint;none;none;2;0
35;Biomass component reaction constraint;none;none;2;0
36;Biomass component reaction constraint;none;none;2;0
37;Biomass component reaction constraint;none;none;2;0
38;Biomass component reaction constraint;none;none;2;0
39;Biomass component reaction constraint;none;none;2;0
40;Biomass component reaction constraint;none;none;2;0
41;Biomass component reaction constraint;none;none;2;0
42;Biomass component reaction constraint;none;none;2;0
43;Biomass component reaction constraint;none;none;2;0
44;Biomass component reaction constraint;none;none;2;0
45;Biomass component reaction constraint;none;none;2;0
46;Biomass component reaction constraint;none;none;2;0
47;Biomass component reaction constraint;none;none;2;0
